episode_id,zarr_path,fps,n_frames,lab,task,embodiment
2026-04-20-15-52-23-865802,s3://rldb/processed_v3/microagi/2026-04-20-15-52-23-865802.zarr,30.0,230.0,microagi,portion_liquid_into_cups,human_bimanual
2026-04-20-15-52-34-004136,s3://rldb/processed_v3/microagi/2026-04-20-15-52-34-004136.zarr,30.0,204.0,microagi,portion_liquid_into_cups,human_bimanual
2026-04-20-15-52-44-174136,s3://rldb/processed_v3/microagi/2026-04-20-15-52-44-174136.zarr,30.0,214.0,microagi,portion_liquid_into_cups,human_bimanual
2026-04-20-15-53-00-780802,s3://rldb/processed_v3/microagi/2026-04-20-15-53-00-780802.zarr,30.0,187.0,microagi,portion_liquid_into_cups,human_bimanual
2026-04-20-15-53-46-328670,s3://rldb/processed_v3/microagi/2026-04-20-15-53-46-328670.zarr,30.0,793.0,microagi,prepare_cupcake_liners,human_bimanual
2026-04-20-16-00-55-476544,s3://rldb/processed_v3/microagi/2026-04-20-16-00-55-476544.zarr,30.0,674.0,microagi,make_a_clay_cup,human_bimanual
2026-04-20-16-23-10-258952,s3://rldb/processed_v3/microagi/2026-04-20-16-23-10-258952.zarr,30.0,447.0,microagi,clean_and_organize_coffee_cups,human_bimanual
2026-04-20-16-23-25-733952,s3://rldb/processed_v3/microagi/2026-04-20-16-23-25-733952.zarr,30.0,448.0,microagi,clean_and_organize_coffee_cups,human_bimanual
2026-04-20-16-23-58-453952,s3://rldb/processed_v3/microagi/2026-04-20-16-23-58-453952.zarr,30.0,176.0,microagi,clean_and_organize_coffee_cups,human_bimanual
2026-04-20-16-24-08-758952,s3://rldb/processed_v3/microagi/2026-04-20-16-24-08-758952.zarr,30.0,1661.0,microagi,clean_and_organize_coffee_cups,human_bimanual
2026-04-20-16-25-08-392544,s3://rldb/processed_v3/microagi/2026-04-20-16-25-08-392544.zarr,30.0,752.0,microagi,clean_and_organize_coffee_cups,human_bimanual
2026-04-20-16-57-05-825136,s3://rldb/processed_v3/microagi/2026-04-20-16-57-05-825136.zarr,30.0,990.0,microagi,wash_and_organize_coffee_cups,human_bimanual
2026-04-20-16-57-41-378469,s3://rldb/processed_v3/microagi/2026-04-20-16-57-41-378469.zarr,30.0,253.0,microagi,wash_and_organize_coffee_cups,human_bimanual
2026-04-20-16-58-00-756802,s3://rldb/processed_v3/microagi/2026-04-20-16-58-00-756802.zarr,30.0,250.0,microagi,wash_and_organize_coffee_cups,human_bimanual
2026-04-20-16-58-09-961802,s3://rldb/processed_v3/microagi/2026-04-20-16-58-09-961802.zarr,30.0,881.0,microagi,wash_and_organize_coffee_cups,human_bimanual
2026-04-20-16-58-41-446802,s3://rldb/processed_v3/microagi/2026-04-20-16-58-41-446802.zarr,30.0,1100.0,microagi,wash_and_organize_coffee_cups,human_bimanual
2026-04-20-17-06-17-942985,s3://rldb/processed_v3/microagi/2026-04-20-17-06-17-942985.zarr,30.0,512.0,microagi,clean_and_dry_cups,human_bimanual
2026-04-20-17-06-42-624652,s3://rldb/processed_v3/microagi/2026-04-20-17-06-42-624652.zarr,30.0,704.0,microagi,clean_and_dry_cups,human_bimanual
2026-04-20-17-07-19-077985,s3://rldb/processed_v3/microagi/2026-04-20-17-07-19-077985.zarr,30.0,335.0,microagi,clean_and_dry_cups,human_bimanual
2026-04-20-17-07-30-751319,s3://rldb/processed_v3/microagi/2026-04-20-17-07-30-751319.zarr,30.0,337.0,microagi,clean_and_dry_cups,human_bimanual
2026-04-20-17-07-59-901319,s3://rldb/processed_v3/microagi/2026-04-20-17-07-59-901319.zarr,30.0,439.0,microagi,clean_and_dry_cups,human_bimanual
2026-04-20-19-19-02-105758,s3://rldb/processed_v3/microagi/2026-04-20-19-19-02-105758.zarr,30.0,951.0,microagi,rinse_measuring_cup,human_bimanual
2026-04-20-22-26-11-279410,s3://rldb/processed_v3/microagi/2026-04-20-22-26-11-279410.zarr,30.0,257.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-26-20-717743,s3://rldb/processed_v3/microagi/2026-04-20-22-26-20-717743.zarr,30.0,734.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-26-51-236076,s3://rldb/processed_v3/microagi/2026-04-20-22-26-51-236076.zarr,30.0,236.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-27-51-936076,s3://rldb/processed_v3/microagi/2026-04-20-22-27-51-936076.zarr,30.0,936.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-28-24-589302,s3://rldb/processed_v3/microagi/2026-04-20-22-28-24-589302.zarr,30.0,195.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-28-37-795968,s3://rldb/processed_v3/microagi/2026-04-20-22-28-37-795968.zarr,30.0,374.0,microagi,organize_coffee_cups,human_bimanual
2026-04-20-22-40-25-197755,s3://rldb/processed_v3/microagi/2026-04-20-22-40-25-197755.zarr,30.0,4186.0,microagi,organize_coffee_cups,human_bimanual
2026-04-21-00-52-00-543388,s3://rldb/processed_v3/microagi/2026-04-21-00-52-00-543388.zarr,30.0,628.0,microagi,wash_the_cups,human_bimanual
2026-04-21-00-52-35-099264,s3://rldb/processed_v3/microagi/2026-04-21-00-52-35-099264.zarr,30.0,652.0,microagi,wash_the_cups,human_bimanual
2026-04-21-03-02-38-832261,s3://rldb/processed_v3/microagi/2026-04-21-03-02-38-832261.zarr,30.0,210.0,microagi,organize_silverware_drawer,human_bimanual
2026-04-21-07-51-57-571277,s3://rldb/processed_v3/microagi/2026-04-21-07-51-57-571277.zarr,30.0,515.0,microagi,organize_drawer,human_bimanual
2026-04-21-07-54-46-415120,s3://rldb/processed_v3/microagi/2026-04-21-07-54-46-415120.zarr,30.0,208.0,microagi,organize_drawer,human_bimanual
2026-04-21-08-00-29-400974,s3://rldb/processed_v3/microagi/2026-04-21-08-00-29-400974.zarr,30.0,302.0,microagi,organize_desk_drawer,human_bimanual
2026-04-21-11-58-49-420496,s3://rldb/processed_v3/microagi/2026-04-21-11-58-49-420496.zarr,30.0,314.0,microagi,pack_metal_cup,human_bimanual
2026-04-21-12-42-38-787316,s3://rldb/processed_v3/microagi/2026-04-21-12-42-38-787316.zarr,30.0,305.0,microagi,wrap_metal_cup_in_newspaper,human_bimanual
2026-04-21-12-42-56-899460,s3://rldb/processed_v3/microagi/2026-04-21-12-42-56-899460.zarr,30.0,1188.0,microagi,wrap_metal_cup_in_newspaper,human_bimanual
2026-04-21-12-45-37-821838,s3://rldb/processed_v3/microagi/2026-04-21-12-45-37-821838.zarr,30.0,623.0,microagi,package_metal_cup,human_bimanual
2026-04-21-12-46-26-032105,s3://rldb/processed_v3/microagi/2026-04-21-12-46-26-032105.zarr,30.0,737.0,microagi,package_metal_cup,human_bimanual
2026-04-21-12-46-51-136069,s3://rldb/processed_v3/microagi/2026-04-21-12-46-51-136069.zarr,30.0,380.0,microagi,package_metal_cup,human_bimanual
2026-04-21-12-48-26-341253,s3://rldb/processed_v3/microagi/2026-04-21-12-48-26-341253.zarr,30.0,249.0,microagi,pack_metal_cup_in_box,human_bimanual
2026-04-21-12-49-10-656075,s3://rldb/processed_v3/microagi/2026-04-21-12-49-10-656075.zarr,30.0,436.0,microagi,pack_metal_cup_in_box,human_bimanual
2026-04-21-12-49-28-268803,s3://rldb/processed_v3/microagi/2026-04-21-12-49-28-268803.zarr,30.0,160.0,microagi,pack_metal_cup_in_box,human_bimanual
2026-04-21-12-49-39-622191,s3://rldb/processed_v3/microagi/2026-04-21-12-49-39-622191.zarr,30.0,205.0,microagi,pack_metal_cup_in_box,human_bimanual
2026-04-21-12-54-08-210340,s3://rldb/processed_v3/microagi/2026-04-21-12-54-08-210340.zarr,30.0,173.0,microagi,wrap_metal_cup_in_newspaper,human_bimanual
2026-04-21-14-04-11-473345,s3://rldb/processed_v3/microagi/2026-04-21-14-04-11-473345.zarr,30.0,204.0,microagi,organize_desk_and_drawers,human_bimanual
2026-04-21-14-06-55-646538,s3://rldb/processed_v3/microagi/2026-04-21-14-06-55-646538.zarr,30.0,168.0,microagi,organize_desk_and_drawers,human_bimanual
2026-04-21-15-18-54-506226,s3://rldb/processed_v3/microagi/2026-04-21-15-18-54-506226.zarr,30.0,150.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-20-04-405253,s3://rldb/processed_v3/microagi/2026-04-21-15-20-04-405253.zarr,30.0,302.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-21-17-671920,s3://rldb/processed_v3/microagi/2026-04-21-15-21-17-671920.zarr,30.0,1023.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-21-55-424266,s3://rldb/processed_v3/microagi/2026-04-21-15-21-55-424266.zarr,30.0,205.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-22-03-260933,s3://rldb/processed_v3/microagi/2026-04-21-15-22-03-260933.zarr,30.0,633.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-22-45-279266,s3://rldb/processed_v3/microagi/2026-04-21-15-22-45-279266.zarr,30.0,225.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-23-49-576757,s3://rldb/processed_v3/microagi/2026-04-21-15-23-49-576757.zarr,30.0,186.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-15-25-13-281757,s3://rldb/processed_v3/microagi/2026-04-21-15-25-13-281757.zarr,30.0,388.0,microagi,organize_bathroom_drawer,human_bimanual
2026-04-21-16-31-32-759375,s3://rldb/processed_v3/microagi/2026-04-21-16-31-32-759375.zarr,30.0,305.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-21-16-41-27-340906,s3://rldb/processed_v3/microagi/2026-04-21-16-41-27-340906.zarr,30.0,174.0,microagi,organize_drawer_and_fold_clothes,human_bimanual
2026-04-21-16-43-28-272154,s3://rldb/processed_v3/microagi/2026-04-21-16-43-28-272154.zarr,30.0,162.0,microagi,organize_drawer_and_fold_clothes,human_bimanual
2026-04-21-16-44-21-898820,s3://rldb/processed_v3/microagi/2026-04-21-16-44-21-898820.zarr,30.0,363.0,microagi,organize_drawer_and_fold_clothes,human_bimanual
2026-04-22-06-20-19-350350,s3://rldb/processed_v3/microagi/2026-04-22-06-20-19-350350.zarr,30.0,209.0,microagi,prepare_tea_cup,human_bimanual
2026-04-22-06-20-28-953480,s3://rldb/processed_v3/microagi/2026-04-22-06-20-28-953480.zarr,30.0,202.0,microagi,prepare_tea_cup,human_bimanual
2026-04-22-08-34-45-686573,s3://rldb/processed_v3/microagi/2026-04-22-08-34-45-686573.zarr,30.0,346.0,microagi,fill_paper_cups_with_rice,human_bimanual
2026-04-22-08-38-27-012999,s3://rldb/processed_v3/microagi/2026-04-22-08-38-27-012999.zarr,30.0,515.0,microagi,organize_paper_cups_on_table,human_bimanual
2026-04-22-19-07-22-478981,s3://rldb/processed_v3/microagi/2026-04-22-19-07-22-478981.zarr,30.0,897.0,microagi,pack_metal_cup,human_bimanual
2026-04-22-19-07-54-241820,s3://rldb/processed_v3/microagi/2026-04-22-19-07-54-241820.zarr,30.0,629.0,microagi,pack_metal_cup,human_bimanual
2026-04-22-19-08-19-212610,s3://rldb/processed_v3/microagi/2026-04-22-19-08-19-212610.zarr,30.0,236.0,microagi,pack_metal_cup,human_bimanual
2026-04-22-19-09-12-616792,s3://rldb/processed_v3/microagi/2026-04-22-19-09-12-616792.zarr,30.0,435.0,microagi,pack_metal_cup,human_bimanual
2026-04-22-19-09-47-309544,s3://rldb/processed_v3/microagi/2026-04-22-19-09-47-309544.zarr,30.0,532.0,microagi,pack_metal_cup,human_bimanual
2026-04-23-12-10-22-529574,s3://rldb/processed_v3/microagi/2026-04-23-12-10-22-529574.zarr,30.0,542.0,microagi,organize_drawer,human_bimanual
2026-04-23-12-20-13-451128,s3://rldb/processed_v3/microagi/2026-04-23-12-20-13-451128.zarr,30.0,227.0,microagi,organize_desk_and_drawer,human_bimanual
2026-04-23-12-20-36-292795,s3://rldb/processed_v3/microagi/2026-04-23-12-20-36-292795.zarr,30.0,412.0,microagi,organize_desk_and_drawer,human_bimanual
2026-04-23-16-06-01-256110,s3://rldb/processed_v3/microagi/2026-04-23-16-06-01-256110.zarr,30.0,998.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-23-16-06-49-385674,s3://rldb/processed_v3/microagi/2026-04-23-16-06-49-385674.zarr,30.0,156.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-23-16-07-00-925674,s3://rldb/processed_v3/microagi/2026-04-23-16-07-00-925674.zarr,30.0,806.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-23-16-07-50-457341,s3://rldb/processed_v3/microagi/2026-04-23-16-07-50-457341.zarr,30.0,288.0,microagi,organize_cutlery_drawer,human_bimanual
2026-04-23-16-08-10-502341,s3://rldb/processed_v3/microagi/2026-04-23-16-08-10-502341.zarr,30.0,287.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-23-16-08-21-409007,s3://rldb/processed_v3/microagi/2026-04-23-16-08-21-409007.zarr,30.0,426.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-23-18-51-18-249877,s3://rldb/processed_v3/microagi/2026-04-23-18-51-18-249877.zarr,30.0,261.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-23-18-51-34-056543,s3://rldb/processed_v3/microagi/2026-04-23-18-51-34-056543.zarr,30.0,189.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-23-18-51-44-728210,s3://rldb/processed_v3/microagi/2026-04-23-18-51-44-728210.zarr,30.0,235.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-23-18-51-53-732117,s3://rldb/processed_v3/microagi/2026-04-23-18-51-53-732117.zarr,30.0,675.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-23-18-52-18-442117,s3://rldb/processed_v3/microagi/2026-04-23-18-52-18-442117.zarr,30.0,805.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-23-18-52-45-653784,s3://rldb/processed_v3/microagi/2026-04-23-18-52-45-653784.zarr,30.0,622.0,microagi,prepare_cupcake_box,human_bimanual
2026-04-24-05-56-42-864551,s3://rldb/processed_v3/microagi/2026-04-24-05-56-42-864551.zarr,30.0,954.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-57-18-244551,s3://rldb/processed_v3/microagi/2026-04-24-05-57-18-244551.zarr,30.0,236.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-57-28-249551,s3://rldb/processed_v3/microagi/2026-04-24-05-57-28-249551.zarr,30.0,234.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-57-40-121218,s3://rldb/processed_v3/microagi/2026-04-24-05-57-40-121218.zarr,30.0,2934.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-59-27-829338,s3://rldb/processed_v3/microagi/2026-04-24-05-59-27-829338.zarr,30.0,157.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-59-33-431005,s3://rldb/processed_v3/microagi/2026-04-24-05-59-33-431005.zarr,30.0,164.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-05-59-44-367671,s3://rldb/processed_v3/microagi/2026-04-24-05-59-44-367671.zarr,30.0,256.0,microagi,organize_kitchen_drawer,human_bimanual
2026-04-24-07-20-44-292413,s3://rldb/processed_v3/microagi/2026-04-24-07-20-44-292413.zarr,30.0,2202.0,microagi,unpack_and_pack_metal_cup,human_bimanual
2026-04-24-07-21-59-248686,s3://rldb/processed_v3/microagi/2026-04-24-07-21-59-248686.zarr,30.0,1246.0,microagi,unpack_and_pack_metal_cup,human_bimanual
2026-04-24-07-22-42-876202,s3://rldb/processed_v3/microagi/2026-04-24-07-22-42-876202.zarr,30.0,719.0,microagi,unpack_and_pack_metal_cup,human_bimanual
2026-04-24-07-23-08-672688,s3://rldb/processed_v3/microagi/2026-04-24-07-23-08-672688.zarr,30.0,283.0,microagi,unpack_and_pack_metal_cup,human_bimanual
2026-04-24-07-23-36-468915,s3://rldb/processed_v3/microagi/2026-04-24-07-23-36-468915.zarr,30.0,474.0,microagi,unpack_brass_cup,human_bimanual
2026-04-24-07-23-52-266204,s3://rldb/processed_v3/microagi/2026-04-24-07-23-52-266204.zarr,30.0,3404.0,microagi,unpack_brass_cup,human_bimanual
2026-04-24-07-25-53-283227,s3://rldb/processed_v3/microagi/2026-04-24-07-25-53-283227.zarr,30.0,204.0,microagi,unpack_brass_cup,human_bimanual
2026-04-24-08-16-20-911767,s3://rldb/processed_v3/microagi/2026-04-24-08-16-20-911767.zarr,30.0,532.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-16-43-758434,s3://rldb/processed_v3/microagi/2026-04-24-08-16-43-758434.zarr,30.0,251.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-17-10-808434,s3://rldb/processed_v3/microagi/2026-04-24-08-17-10-808434.zarr,30.0,248.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-17-29-853434,s3://rldb/processed_v3/microagi/2026-04-24-08-17-29-853434.zarr,30.0,230.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-18-25-520719,s3://rldb/processed_v3/microagi/2026-04-24-08-18-25-520719.zarr,30.0,392.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-19-34-096147,s3://rldb/processed_v3/microagi/2026-04-24-08-19-34-096147.zarr,30.0,240.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-08-19-47-671147,s3://rldb/processed_v3/microagi/2026-04-24-08-19-47-671147.zarr,30.0,506.0,microagi,sort_clothes_from_drawer,human_bimanual
2026-04-24-11-00-40-787452,s3://rldb/processed_v3/microagi/2026-04-24-11-00-40-787452.zarr,30.0,152.0,microagi,clean_and_organize_kitchen_drawer,human_bimanual
2026-04-24-11-01-25-106387,s3://rldb/processed_v3/microagi/2026-04-24-11-01-25-106387.zarr,30.0,575.0,microagi,clean_and_organize_kitchen_drawer,human_bimanual
2026-04-24-11-01-45-233170,s3://rldb/processed_v3/microagi/2026-04-24-11-01-45-233170.zarr,30.0,364.0,microagi,clean_and_organize_kitchen_drawer,human_bimanual
2026-04-24-11-02-01-294614,s3://rldb/processed_v3/microagi/2026-04-24-11-02-01-294614.zarr,30.0,262.0,microagi,clean_and_organize_kitchen_drawer,human_bimanual
2026-04-24-11-02-15-723253,s3://rldb/processed_v3/microagi/2026-04-24-11-02-15-723253.zarr,30.0,316.0,microagi,clean_and_organize_kitchen_drawer,human_bimanual
2026-04-24-13-55-58-089983,s3://rldb/processed_v3/microagi/2026-04-24-13-55-58-089983.zarr,30.0,369.0,microagi,wash_plastic_cup,human_bimanual
2026-04-24-15-17-21-027655,s3://rldb/processed_v3/microagi/2026-04-24-15-17-21-027655.zarr,30.0,502.0,microagi,wash_plastic_cup,human_bimanual
2026-04-24-17-01-27-530822,s3://rldb/processed_v3/microagi/2026-04-24-17-01-27-530822.zarr,30.0,293.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-24-17-03-48-616435,s3://rldb/processed_v3/microagi/2026-04-24-17-03-48-616435.zarr,30.0,706.0,microagi,organize_clothes_in_drawer,human_bimanual
2026-04-24-20-21-41-737204,s3://rldb/processed_v3/microagi/2026-04-24-20-21-41-737204.zarr,30.0,283.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-23-15-128871,s3://rldb/processed_v3/microagi/2026-04-24-20-23-15-128871.zarr,30.0,287.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-23-42-912386,s3://rldb/processed_v3/microagi/2026-04-24-20-23-42-912386.zarr,30.0,622.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-24-04-425720,s3://rldb/processed_v3/microagi/2026-04-24-20-24-04-425720.zarr,30.0,151.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-24-19-302386,s3://rldb/processed_v3/microagi/2026-04-24-20-24-19-302386.zarr,30.0,468.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-24-35-345720,s3://rldb/processed_v3/microagi/2026-04-24-20-24-35-345720.zarr,30.0,202.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-25-22-309053,s3://rldb/processed_v3/microagi/2026-04-24-20-25-22-309053.zarr,30.0,267.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-26-09-570868,s3://rldb/processed_v3/microagi/2026-04-24-20-26-09-570868.zarr,30.0,250.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-26-26-415868,s3://rldb/processed_v3/microagi/2026-04-24-20-26-26-415868.zarr,30.0,258.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-24-20-26-49-629201,s3://rldb/processed_v3/microagi/2026-04-24-20-26-49-629201.zarr,30.0,190.0,microagi,organize_dresser_drawer,human_bimanual
2026-04-25-07-58-43-932208,s3://rldb/processed_v3/microagi/2026-04-25-07-58-43-932208.zarr,30.0,432.0,microagi,organize_snack_drawer,human_bimanual
2026-04-25-07-59-49-927208,s3://rldb/processed_v3/microagi/2026-04-25-07-59-49-927208.zarr,30.0,499.0,microagi,get_spoon_from_drawer,human_bimanual
2026-04-25-16-50-47-349390,s3://rldb/processed_v3/microagi/2026-04-25-16-50-47-349390.zarr,30.0,1694.0,microagi,apply_vinyl_wrap_to_cup,human_bimanual
2026-04-25-21-10-02-800713,s3://rldb/processed_v3/microagi/2026-04-25-21-10-02-800713.zarr,30.0,421.0,microagi,restock_plastic_cups,human_bimanual
2026-04-25-21-10-35-654047,s3://rldb/processed_v3/microagi/2026-04-25-21-10-35-654047.zarr,30.0,1288.0,microagi,restock_plastic_cups,human_bimanual
2026-04-25-21-11-29-652380,s3://rldb/processed_v3/microagi/2026-04-25-21-11-29-652380.zarr,30.0,158.0,microagi,restock_plastic_cups,human_bimanual
2026-04-25-21-12-45-931884,s3://rldb/processed_v3/microagi/2026-04-25-21-12-45-931884.zarr,30.0,418.0,microagi,restock_plastic_cups,human_bimanual
2026-04-26-05-55-17-581717,s3://rldb/processed_v3/microagi/2026-04-26-05-55-17-581717.zarr,30.0,165.0,microagi,organize_socks_in_drawer,human_bimanual
2026-04-26-05-56-16-458345,s3://rldb/processed_v3/microagi/2026-04-26-05-56-16-458345.zarr,30.0,152.0,microagi,organize_socks_in_drawer,human_bimanual
2026-04-26-05-56-22-626056,s3://rldb/processed_v3/microagi/2026-04-26-05-56-22-626056.zarr,30.0,269.0,microagi,organize_socks_in_drawer,human_bimanual
